,filename,ratio,weight,seed
2567,N-atp134,0.2,0.82666667,8
2568,N-t1d200,0.2,0.82666667,9
2569,N-t1d500,0.2,0.82666667,9
2570,N-t2d200,0.2,0.82666667,9
2571,N-be75eec-150,0.2,0.82666667,9
2572,N-be75eec-250,0.2,0.82666667,9
2573,N-be75np-250,0.2,0.82666667,9
2574,N-t1d150,0.2,0.99,0
2575,N-t1d200,0.2,0.99,0
2576,N-t1d500,0.2,0.99,0
2577,N-t2d150,0.2,0.99,0
2578,N-t2d200,0.2,0.99,0
2579,N-be75eec-150,0.2,0.99,0
2580,N-be75np-150,0.2,0.99,0
2581,N-be75eec-250,0.2,0.99,0
2582,N-be75np-250,0.2,0.99,0
2583,N-atp134,0.2,0.99,0
2584,N-t1d200,0.2,0.99,1
2585,N-t1d500,0.2,0.99,1
2586,N-t2d200,0.2,0.99,1
2587,N-be75eec-150,0.2,0.99,1
2588,N-be75np-150,0.2,0.99,1
2589,N-be75eec-250,0.2,0.99,1
2590,N-be75np-250,0.2,0.99,1
2591,N-t1d200,0.2,0.99,2
2592,N-t1d500,0.2,0.99,2
2593,N-t2d150,0.2,0.99,2
2594,N-t2d200,0.2,0.99,2
2595,N-be75eec-150,0.2,0.99,2
2596,N-be75eec-250,0.2,0.99,2
2597,N-be75np-250,0.2,0.99,2
2598,N-t1d200,0.2,0.99,3
2599,N-t1d500,0.2,0.99,3
2600,N-t2d200,0.2,0.99,3
2601,N-be75eec-150,0.2,0.99,3
2602,N-be75eec-250,0.2,0.99,3
2603,N-be75np-250,0.2,0.99,3
2604,N-t1d200,0.2,0.99,4
2605,N-t1d500,0.2,0.99,4
2606,N-t2d150,0.2,0.99,4
2607,N-t2d200,0.2,0.99,4
2608,N-be75eec-150,0.2,0.99,4
2609,N-be75np-150,0.2,0.99,4
2610,N-be75eec-250,0.2,0.99,4
2611,N-be75np-250,0.2,0.99,4
2612,N-atp134,0.2,0.99,4
2613,N-t1d150,0.2,0.99,5
2614,N-t1d200,0.2,0.99,5
2615,N-t1d500,0.2,0.99,5
2616,N-t2d200,0.2,0.99,5
2617,N-be75eec-150,0.2,0.99,5
2618,N-be75np-150,0.2,0.99,5
2619,N-be75eec-250,0.2,0.99,5
2620,N-be75np-250,0.2,0.99,5
2621,N-t1d150,0.2,0.99,6
2622,N-t1d200,0.2,0.99,6
2623,N-t1d500,0.2,0.99,6
2624,N-t2d200,0.2,0.99,6
2625,N-be75eec-150,0.2,0.99,6
2626,N-be75eec-250,0.2,0.99,6
2627,N-be75np-250,0.2,0.99,6
2628,N-atp134,0.2,0.99,6
2629,N-t1d200,0.2,0.99,7
2630,N-t1d500,0.2,0.99,7
2631,N-t2d200,0.2,0.99,7
2632,N-be75eec-150,0.2,0.99,7
2633,N-be75np-150,0.2,0.99,7
2634,N-be75eec-250,0.2,0.99,7
2635,N-be75np-250,0.2,0.99,7
2636,N-atp134,0.2,0.99,7
2637,N-t1d200,0.2,0.99,8
2638,N-t1d500,0.2,0.99,8
2639,N-t2d150,0.2,0.99,8
2640,N-t2d200,0.2,0.99,8
2641,N-be75eec-150,0.2,0.99,8
2642,N-be75eec-250,0.2,0.99,8
2643,N-be75np-250,0.2,0.99,8
2644,N-t1d200,0.2,0.99,9
2645,N-t1d500,0.2,0.99,9
2646,N-t2d200,0.2,0.99,9
2647,N-be75eec-150,0.2,0.99,9
2648,N-be75eec-250,0.2,0.99,9
2649,N-be75np-250,0.2,0.99,9
2650,N-atp134,0.2,0.99,9
2651,N-t1d200,0.2,0.71777778,0
2652,N-t1d500,0.2,0.71777778,0
2653,N-t2d150,0.2,0.71777778,0
2654,N-t2d200,0.2,0.71777778,0
2655,N-be75eec-150,0.2,0.71777778,0
2656,N-be75eec-250,0.2,0.71777778,0
2657,N-be75np-250,0.2,0.71777778,0
2658,N-atp111,0.2,0.71777778,0
2659,N-t1d200,0.2,0.71777778,1
2660,N-t1d500,0.2,0.71777778,1
2661,N-t2d200,0.2,0.71777778,1
2662,N-be75eec-150,0.2,0.71777778,1
2663,N-be75eec-250,0.2,0.71777778,1
2664,N-be75np-250,0.2,0.71777778,1
2665,N-atp134,0.2,0.71777778,1
2666,N-t1d200,0.2,0.71777778,2
2667,N-t1d500,0.2,0.71777778,2
2668,N-t2d200,0.2,0.71777778,2
2669,N-be75eec-150,0.2,0.71777778,2
2670,N-be75eec-250,0.2,0.71777778,2
2671,N-be75np-250,0.2,0.71777778,2
2672,N-t1d200,0.2,0.71777778,3
2673,N-t1d500,0.2,0.71777778,3
2674,N-t2d200,0.2,0.71777778,3
2675,N-be75eec-150,0.2,0.71777778,3
2676,N-be75eec-250,0.2,0.71777778,3
2677,N-be75np-250,0.2,0.71777778,3
2678,N-t1d200,0.2,0.71777778,4
2679,N-t1d500,0.2,0.71777778,4
2680,N-t2d200,0.2,0.71777778,4
2681,N-be75eec-150,0.2,0.71777778,4
2682,N-be75np-150,0.2,0.71777778,4
2683,N-be75eec-250,0.2,0.71777778,4
2684,N-be75np-250,0.2,0.71777778,4
2685,N-atp134,0.2,0.71777778,4
2686,N-t1d150,0.2,0.71777778,5
2687,N-t1d200,0.2,0.71777778,5
2688,N-t1d500,0.2,0.71777778,5
2689,N-t2d150,0.2,0.71777778,5
2690,N-t2d200,0.2,0.71777778,5
2691,N-be75eec-150,0.2,0.71777778,5
2692,N-be75eec-250,0.2,0.71777778,5
2693,N-be75np-250,0.2,0.71777778,5
2694,N-atp111,0.2,0.71777778,5
2695,N-t1d200,0.2,0.71777778,6
2696,N-t1d500,0.2,0.71777778,6
2697,N-t2d200,0.2,0.71777778,6
2698,N-be75eec-150,0.2,0.71777778,6
2699,N-be75eec-250,0.2,0.71777778,6
2700,N-be75np-250,0.2,0.71777778,6
2701,N-t1d200,0.2,0.71777778,7
2702,N-t1d500,0.2,0.71777778,7
2703,N-t2d200,0.2,0.71777778,7
2704,N-be75eec-150,0.2,0.71777778,7
2705,N-be75eec-250,0.2,0.71777778,7
2706,N-be75np-250,0.2,0.71777778,7
2707,N-t1d200,0.2,0.71777778,8
2708,N-t1d500,0.2,0.71777778,8
2709,N-t2d200,0.2,0.71777778,8
2710,N-be75eec-150,0.2,0.71777778,8
2711,N-be75eec-250,0.2,0.71777778,8
2712,N-be75np-250,0.2,0.71777778,8
2713,N-t1d200,0.2,0.71777778,9
2714,N-t1d500,0.2,0.71777778,9
2715,N-t2d200,0.2,0.71777778,9
2716,N-be75eec-150,0.2,0.71777778,9
2717,N-be75eec-250,0.2,0.71777778,9
2718,N-be75np-250,0.2,0.71777778,9
2719,N-atp134,0.2,0.71777778,9
2720,N-t1d200,0.2,0.88111111,0
2721,N-t1d500,0.2,0.88111111,0
2722,N-t2d200,0.2,0.88111111,0
2723,N-be75eec-150,0.2,0.88111111,0
2724,N-be75eec-250,0.2,0.88111111,0
2725,N-be75np-250,0.2,0.88111111,0
2726,N-atp134,0.2,0.88111111,0
2727,N-t1d200,0.2,0.88111111,1
2728,N-t1d500,0.2,0.88111111,1
2729,N-t2d200,0.2,0.88111111,1
2730,N-be75eec-150,0.2,0.88111111,1
2731,N-be75eec-250,0.2,0.88111111,1
2732,N-be75np-250,0.2,0.88111111,1
2733,N-t1d150,0.2,0.88111111,2
2734,N-t1d200,0.2,0.88111111,2
2735,N-t1d500,0.2,0.88111111,2
2736,N-t2d150,0.2,0.88111111,2
2737,N-t2d200,0.2,0.88111111,2
2738,N-be75eec-150,0.2,0.88111111,2
2739,N-be75np-150,0.2,0.88111111,2
2740,N-be75eec-250,0.2,0.88111111,2
2741,N-be75np-250,0.2,0.88111111,2
2742,N-atp134,0.2,0.88111111,2
2743,N-t1d150,0.2,0.88111111,3
2744,N-t1d200,0.2,0.88111111,3
2745,N-t1d500,0.2,0.88111111,3
2746,N-t2d200,0.2,0.88111111,3
2747,N-be75eec-150,0.2,0.88111111,3
2748,N-be75eec-250,0.2,0.88111111,3
2749,N-be75np-250,0.2,0.88111111,3
2750,N-t1d150,0.2,0.88111111,4
2751,N-t1d200,0.2,0.88111111,4
2752,N-t1d500,0.2,0.88111111,4
2753,N-t2d150,0.2,0.88111111,4
2754,N-t2d200,0.2,0.88111111,4
2755,N-be75eec-150,0.2,0.88111111,4
2756,N-be75np-150,0.2,0.88111111,4
2757,N-be75eec-250,0.2,0.88111111,4
2758,N-be75np-250,0.2,0.88111111,4
2759,N-atp134,0.2,0.88111111,4
2760,N-t1d200,0.2,0.88111111,5
2761,N-t1d500,0.2,0.88111111,5
2762,N-t2d200,0.2,0.88111111,5
2763,N-be75eec-150,0.2,0.88111111,5
2764,N-be75np-150,0.2,0.88111111,5
2765,N-be75eec-250,0.2,0.88111111,5
2766,N-be75np-250,0.2,0.88111111,5
2767,N-atp111,0.2,0.88111111,5
2768,N-atp134,0.2,0.88111111,5
2769,N-t1d200,0.2,0.88111111,6
2770,N-t1d500,0.2,0.88111111,6
2771,N-t2d150,0.2,0.88111111,6
2772,N-t2d200,0.2,0.88111111,6
2773,N-be75eec-150,0.2,0.88111111,6
2774,N-be75eec-250,0.2,0.88111111,6
2775,N-be75np-250,0.2,0.88111111,6
2776,N-atp134,0.2,0.88111111,6
2777,N-t1d200,0.2,0.88111111,7
2778,N-t1d500,0.2,0.88111111,7
2779,N-t2d150,0.2,0.88111111,7
2780,N-t2d200,0.2,0.88111111,7
2781,N-be75eec-150,0.2,0.88111111,7
2782,N-be75eec-250,0.2,0.88111111,7
2783,N-be75np-250,0.2,0.88111111,7
2784,N-atp134,0.2,0.88111111,7
2785,N-t1d150,0.2,0.88111111,8
2786,N-t1d200,0.2,0.88111111,8
2787,N-t1d500,0.2,0.88111111,8
2788,N-t2d200,0.2,0.88111111,8
2789,N-be75eec-150,0.2,0.88111111,8
2790,N-be75eec-250,0.2,0.88111111,8
2791,N-be75np-250,0.2,0.88111111,8
2792,N-atp134,0.2,0.88111111,8
2793,N-t1d150,0.2,0.88111111,9
2794,N-t1d200,0.2,0.88111111,9
2795,N-t1d500,0.2,0.88111111,9
2796,N-t2d150,0.2,0.88111111,9
2797,N-t2d200,0.2,0.88111111,9
2798,N-be75eec-150,0.2,0.88111111,9
2799,N-be75eec-250,0.2,0.88111111,9
2800,N-be75np-250,0.2,0.88111111,9
2801,N-atp134,0.2,0.88111111,9
2802,N-t1d150,0.2,0.77222222,0
2803,N-t1d200,0.2,0.77222222,0
2804,N-t1d500,0.2,0.77222222,0
2805,N-t2d200,0.2,0.77222222,0
2806,N-be75eec-150,0.2,0.77222222,0
2807,N-be75np-150,0.2,0.77222222,0
2808,N-be75eec-250,0.2,0.77222222,0
2809,N-be75np-250,0.2,0.77222222,0
2810,N-t1d200,0.2,0.77222222,1
2811,N-t1d500,0.2,0.77222222,1
2812,N-t2d150,0.2,0.77222222,1
2813,N-t2d200,0.2,0.77222222,1
2814,N-be75eec-150,0.2,0.77222222,1
2815,N-be75eec-250,0.2,0.77222222,1
2816,N-be75np-250,0.2,0.77222222,1
2817,N-atp134,0.2,0.77222222,1
2818,N-t1d200,0.2,0.77222222,2
2819,N-t1d500,0.2,0.77222222,2
2820,N-t2d200,0.2,0.77222222,2
2821,N-be75eec-150,0.2,0.77222222,2
2822,N-be75np-150,0.2,0.77222222,2
2823,N-be75eec-250,0.2,0.77222222,2
2824,N-be75np-250,0.2,0.77222222,2
2825,N-atp134,0.2,0.77222222,2
2826,N-t1d150,0.2,0.77222222,3
2827,N-t1d200,0.2,0.77222222,3
2828,N-t1d500,0.2,0.77222222,3
2829,N-t2d150,0.2,0.77222222,3
2830,N-t2d200,0.2,0.77222222,3
2831,N-be75eec-150,0.2,0.77222222,3
2832,N-be75eec-250,0.2,0.77222222,3
2833,N-be75np-250,0.2,0.77222222,3
2834,N-atp134,0.2,0.77222222,3
2835,N-t1d200,0.2,0.77222222,4
2836,N-t1d500,0.2,0.77222222,4
2837,N-t2d200,0.2,0.77222222,4
2838,N-be75eec-150,0.2,0.77222222,4
2839,N-be75eec-250,0.2,0.77222222,4
2840,N-be75np-250,0.2,0.77222222,4
2841,N-atp111,0.2,0.77222222,4
2842,N-atp134,0.2,0.77222222,4
2843,N-t1d200,0.2,0.77222222,5
2844,N-t1d500,0.2,0.77222222,5
2845,N-t2d200,0.2,0.77222222,5
2846,N-be75eec-150,0.2,0.77222222,5
2847,N-be75eec-250,0.2,0.77222222,5
2848,N-be75np-250,0.2,0.77222222,5
2849,N-atp134,0.2,0.77222222,5
2850,N-t1d200,0.2,0.77222222,6
2851,N-t1d500,0.2,0.77222222,6
2852,N-t2d200,0.2,0.77222222,6
2853,N-be75eec-150,0.2,0.77222222,6
2854,N-be75eec-250,0.2,0.77222222,6
2855,N-be75np-250,0.2,0.77222222,6
2856,N-t1d200,0.2,0.77222222,7
2857,N-t1d500,0.2,0.77222222,7
2858,N-t2d150,0.2,0.77222222,7
2859,N-t2d200,0.2,0.77222222,7
2860,N-be75eec-150,0.2,0.77222222,7
2861,N-be75eec-250,0.2,0.77222222,7
2862,N-be75np-250,0.2,0.77222222,7
2863,N-t1d200,0.2,0.77222222,8
2864,N-t1d500,0.2,0.77222222,8
2865,N-t2d200,0.2,0.77222222,8
2866,N-be75eec-150,0.2,0.77222222,8
2867,N-be75eec-250,0.2,0.77222222,8
2868,N-be75np-250,0.2,0.77222222,8
2869,N-t1d200,0.2,0.77222222,9
2870,N-t1d500,0.2,0.77222222,9
2871,N-t2d200,0.2,0.77222222,9
2872,N-be75eec-150,0.2,0.77222222,9
2873,N-be75eec-250,0.2,0.77222222,9
2874,N-be75np-250,0.2,0.77222222,9
2875,N-atp134,0.2,0.77222222,9
2876,N-t1d200,0.2,0.60888889,0
2877,N-t1d500,0.2,0.60888889,0
2878,N-t2d200,0.2,0.60888889,0
2879,N-be75eec-150,0.2,0.60888889,0
2880,N-be75eec-250,0.2,0.60888889,0
2881,N-be75np-250,0.2,0.60888889,0
2882,N-atp111,0.2,0.60888889,0
2883,N-atp134,0.2,0.60888889,0
2884,N-t1d200,0.2,0.60888889,1
2885,N-t1d500,0.2,0.60888889,1
2886,N-t2d200,0.2,0.60888889,1
2887,N-be75eec-150,0.2,0.60888889,1
2888,N-be75eec-250,0.2,0.60888889,1
2889,N-be75np-250,0.2,0.60888889,1
2890,N-atp134,0.2,0.60888889,1
2891,N-t1d150,0.2,0.60888889,2
2892,N-t1d200,0.2,0.60888889,2
2893,N-t1d500,0.2,0.60888889,2
2894,N-t2d150,0.2,0.60888889,2
2895,N-t2d200,0.2,0.60888889,2
2896,N-be75eec-150,0.2,0.60888889,2
2897,N-be75np-150,0.2,0.60888889,2
2898,N-be75eec-250,0.2,0.60888889,2
2899,N-be75np-250,0.2,0.60888889,2
2900,N-t1d200,0.2,0.60888889,3
2901,N-t1d500,0.2,0.60888889,3
2902,N-t2d200,0.2,0.60888889,3
2903,N-be75eec-150,0.2,0.60888889,3
2904,N-be75np-150,0.2,0.60888889,3
2905,N-be75eec-250,0.2,0.60888889,3
2906,N-be75np-250,0.2,0.60888889,3
2907,N-atp134,0.2,0.60888889,3
2908,N-t1d200,0.2,0.60888889,4
2909,N-t1d500,0.2,0.60888889,4
2910,N-t2d150,0.2,0.60888889,4
2911,N-t2d200,0.2,0.60888889,4
2912,N-be75eec-150,0.2,0.60888889,4
2913,N-be75eec-250,0.2,0.60888889,4
2914,N-be75np-250,0.2,0.60888889,4
2915,N-t1d200,0.2,0.60888889,5
2916,N-t1d500,0.2,0.60888889,5
2917,N-t2d200,0.2,0.60888889,5
2918,N-be75eec-150,0.2,0.60888889,5
2919,N-be75np-150,0.2,0.60888889,5
2920,N-be75eec-250,0.2,0.60888889,5
2921,N-be75np-250,0.2,0.60888889,5
2922,N-atp134,0.2,0.60888889,5
2923,N-t1d200,0.2,0.60888889,6
2924,N-t1d500,0.2,0.60888889,6
2925,N-t2d200,0.2,0.60888889,6
2926,N-be75eec-150,0.2,0.60888889,6
2927,N-be75eec-250,0.2,0.60888889,6
2928,N-be75np-250,0.2,0.60888889,6
2929,N-atp111,0.2,0.60888889,6
2930,N-t1d200,0.2,0.60888889,7
2931,N-t1d500,0.2,0.60888889,7
2932,N-t2d200,0.2,0.60888889,7
2933,N-be75eec-150,0.2,0.60888889,7
2934,N-be75eec-250,0.2,0.60888889,7
2935,N-be75np-250,0.2,0.60888889,7
2936,N-atp134,0.2,0.60888889,7
2937,N-t1d150,0.2,0.60888889,8
2938,N-t1d200,0.2,0.60888889,8
2939,N-t1d500,0.2,0.60888889,8
2940,N-t2d150,0.2,0.60888889,8
2941,N-t2d200,0.2,0.60888889,8
2942,N-be75eec-150,0.2,0.60888889,8
2943,N-be75eec-250,0.2,0.60888889,8
2944,N-be75np-250,0.2,0.60888889,8
2945,N-atp111,0.2,0.60888889,8
2946,N-t1d150,0.2,0.60888889,9
2947,N-t1d200,0.2,0.60888889,9
2948,N-t1d500,0.2,0.60888889,9
2949,N-t2d200,0.2,0.60888889,9
2950,N-be75eec-150,0.2,0.60888889,9
2951,N-be75eec-250,0.2,0.60888889,9
2952,N-be75np-250,0.2,0.60888889,9
2953,N-atp134,0.2,0.60888889,9
2954,N-t1d200,0.2,0.55444444,0
2955,N-t1d500,0.2,0.55444444,0
2956,N-t2d150,0.2,0.55444444,0
2957,N-t2d200,0.2,0.55444444,0
2958,N-be75eec-150,0.2,0.55444444,0
2959,N-be75eec-250,0.2,0.55444444,0
2960,N-be75np-250,0.2,0.55444444,0
2961,N-atp134,0.2,0.55444444,0
2962,N-t1d150,0.2,0.55444444,1
2963,N-t1d200,0.2,0.55444444,1
2964,N-t1d500,0.2,0.55444444,1
2965,N-t2d200,0.2,0.55444444,1
2966,N-be75eec-150,0.2,0.55444444,1
2967,N-be75eec-250,0.2,0.55444444,1
2968,N-be75np-250,0.2,0.55444444,1
2969,N-t1d200,0.2,0.55444444,2
2970,N-t1d500,0.2,0.55444444,2
2971,N-t2d200,0.2,0.55444444,2
2972,N-be75eec-150,0.2,0.55444444,2
2973,N-be75eec-250,0.2,0.55444444,2
2974,N-be75np-250,0.2,0.55444444,2
2975,N-atp134,0.2,0.55444444,2
2976,N-t1d200,0.2,0.55444444,3
2977,N-t1d500,0.2,0.55444444,3
2978,N-t2d200,0.2,0.55444444,3
2979,N-be75eec-150,0.2,0.55444444,3
2980,N-be75eec-250,0.2,0.55444444,3
2981,N-be75np-250,0.2,0.55444444,3
2982,N-t1d200,0.2,0.55444444,4
2983,N-t1d500,0.2,0.55444444,4
2984,N-t2d200,0.2,0.55444444,4
2985,N-be75eec-150,0.2,0.55444444,4
2986,N-be75eec-250,0.2,0.55444444,4
2987,N-be75np-250,0.2,0.55444444,4
2988,N-t1d150,0.2,0.55444444,5
2989,N-t1d200,0.2,0.55444444,5
2990,N-t1d500,0.2,0.55444444,5
2991,N-t2d200,0.2,0.55444444,5
2992,N-be75eec-150,0.2,0.55444444,5
2993,N-be75np-150,0.2,0.55444444,5
2994,N-be75eec-250,0.2,0.55444444,5
2995,N-be75np-250,0.2,0.55444444,5
2996,N-t1d200,0.2,0.55444444,6
2997,N-t1d500,0.2,0.55444444,6
2998,N-t2d150,0.2,0.55444444,6
2999,N-t2d200,0.2,0.55444444,6
3000,N-be75eec-150,0.2,0.55444444,6
3001,N-be75eec-250,0.2,0.55444444,6
3002,N-be75np-250,0.2,0.55444444,6
3003,N-t1d150,0.2,0.55444444,7
3004,N-t1d200,0.2,0.55444444,7
3005,N-t1d500,0.2,0.55444444,7
3006,N-t2d200,0.2,0.55444444,7
3007,N-be75eec-150,0.2,0.55444444,7
3008,N-be75np-150,0.2,0.55444444,7
3009,N-be75eec-250,0.2,0.55444444,7
3010,N-be75np-250,0.2,0.55444444,7
3011,N-t1d150,0.2,0.55444444,8
3012,N-t1d200,0.2,0.55444444,8
3013,N-t1d500,0.2,0.55444444,8
3014,N-t2d200,0.2,0.55444444,8
3015,N-be75eec-150,0.2,0.55444444,8
3016,N-be75eec-250,0.2,0.55444444,8
3017,N-be75np-250,0.2,0.55444444,8
3018,N-atp134,0.2,0.55444444,8
3019,N-t1d200,0.2,0.55444444,9
3020,N-t1d500,0.2,0.55444444,9
3021,N-t2d150,0.2,0.55444444,9
3022,N-t2d200,0.2,0.55444444,9
3023,N-be75eec-150,0.2,0.55444444,9
3024,N-be75eec-250,0.2,0.55444444,9
3025,N-be75np-250,0.2,0.55444444,9
3026,N-t1d200,0.2,0.5,0
3027,N-t1d500,0.2,0.5,0
3028,N-t2d150,0.2,0.5,0
3029,N-t2d200,0.2,0.5,0
3030,N-be75eec-150,0.2,0.5,0
3031,N-be75np-150,0.2,0.5,0
3032,N-be75eec-250,0.2,0.5,0
3033,N-be75np-250,0.2,0.5,0
3034,N-t1d200,0.2,0.5,1
3035,N-t1d500,0.2,0.5,1
3036,N-t2d200,0.2,0.5,1
3037,N-be75eec-150,0.2,0.5,1
3038,N-be75eec-250,0.2,0.5,1
3039,N-be75np-250,0.2,0.5,1
3040,N-atp134,0.2,0.5,1
3041,N-t1d200,0.2,0.5,2
3042,N-t1d500,0.2,0.5,2
3043,N-t2d200,0.2,0.5,2
3044,N-be75eec-150,0.2,0.5,2
3045,N-be75eec-250,0.2,0.5,2
3046,N-be75np-250,0.2,0.5,2
3047,N-atp134,0.2,0.5,2
3048,N-t1d150,0.2,0.5,3
3049,N-t1d200,0.2,0.5,3
3050,N-t1d500,0.2,0.5,3
3051,N-t2d200,0.2,0.5,3
3052,N-be75eec-150,0.2,0.5,3
3053,N-be75eec-250,0.2,0.5,3
3054,N-be75np-250,0.2,0.5,3
3055,N-atp134,0.2,0.5,3
3056,N-t1d200,0.2,0.5,4
3057,N-t1d500,0.2,0.5,4
3058,N-t2d200,0.2,0.5,4
3059,N-be75eec-150,0.2,0.5,4
3060,N-be75eec-250,0.2,0.5,4
3061,N-be75np-250,0.2,0.5,4
3062,N-atp134,0.2,0.5,4
3063,N-t1d200,0.2,0.5,5
3064,N-t1d500,0.2,0.5,5
3065,N-t2d200,0.2,0.5,5
3066,N-be75eec-150,0.2,0.5,5
3067,N-be75eec-250,0.2,0.5,5
3068,N-be75np-250,0.2,0.5,5
3069,N-t1d200,0.2,0.5,6
3070,N-t1d500,0.2,0.5,6
3071,N-t2d200,0.2,0.5,6
3072,N-be75eec-150,0.2,0.5,6
3073,N-be75eec-250,0.2,0.5,6
3074,N-be75np-250,0.2,0.5,6
3075,N-atp134,0.2,0.5,6
3076,N-t1d200,0.2,0.5,7
3077,N-t1d500,0.2,0.5,7
3078,N-t2d200,0.2,0.5,7
3079,N-be75eec-150,0.2,0.5,7
3080,N-be75eec-250,0.2,0.5,7
3081,N-be75np-250,0.2,0.5,7
3082,N-atp134,0.2,0.5,7
3083,N-t1d200,0.2,0.5,8
3084,N-t1d500,0.2,0.5,8
3085,N-t2d200,0.2,0.5,8
3086,N-be75eec-150,0.2,0.5,8
3087,N-be75np-150,0.2,0.5,8
3088,N-be75eec-250,0.2,0.5,8
3089,N-be75np-250,0.2,0.5,8
3090,N-t1d200,0.2,0.5,9
3091,N-t1d500,0.2,0.5,9
3092,N-t2d200,0.2,0.5,9
3093,N-be75eec-150,0.2,0.5,9
3094,N-be75eec-250,0.2,0.5,9
3095,N-be75np-250,0.2,0.5,9
3096,N-t1d150,0.25,0.93555556,0
3097,N-t1d200,0.25,0.93555556,0
3098,N-t1d500,0.25,0.93555556,0
3099,N-t2d200,0.25,0.93555556,0
3100,N-be75eec-150,0.25,0.93555556,0
3101,N-be75eec-250,0.25,0.93555556,0
3102,N-be75np-250,0.25,0.93555556,0
3103,N-atp134,0.25,0.93555556,0
3104,N-t1d150,0.25,0.93555556,1
3105,N-t1d200,0.25,0.93555556,1
3106,N-t1d500,0.25,0.93555556,1
3107,N-t2d150,0.25,0.93555556,1
3108,N-t2d200,0.25,0.93555556,1
3109,N-be75eec-150,0.25,0.93555556,1
3110,N-be75eec-250,0.25,0.93555556,1
3111,N-be75np-250,0.25,0.93555556,1
3112,N-t1d200,0.25,0.93555556,2
3113,N-t1d500,0.25,0.93555556,2
3114,N-t2d200,0.25,0.93555556,2
3115,N-be75eec-150,0.25,0.93555556,2
3116,N-be75eec-250,0.25,0.93555556,2
3117,N-be75np-250,0.25,0.93555556,2
3118,N-atp134,0.25,0.93555556,2
3119,N-t1d200,0.25,0.93555556,3
3120,N-t1d500,0.25,0.93555556,3
3121,N-t2d200,0.25,0.93555556,3
3122,N-be75eec-150,0.25,0.93555556,3
3123,N-be75np-150,0.25,0.93555556,3
3124,N-be75eec-250,0.25,0.93555556,3
3125,N-be75np-250,0.25,0.93555556,3
3126,N-t1d150,0.25,0.93555556,4
3127,N-t1d200,0.25,0.93555556,4
3128,N-t1d500,0.25,0.93555556,4
3129,N-t2d150,0.25,0.93555556,4
3130,N-t2d200,0.25,0.93555556,4
3131,N-be75eec-150,0.25,0.93555556,4
3132,N-be75eec-250,0.25,0.93555556,4
3133,N-be75np-250,0.25,0.93555556,4
3134,N-atp134,0.25,0.93555556,4
3135,N-t1d150,0.25,0.93555556,5
3136,N-t1d200,0.25,0.93555556,5
3137,N-t1d500,0.25,0.93555556,5
3138,N-t2d200,0.25,0.93555556,5
3139,N-be75eec-150,0.25,0.93555556,5
3140,N-be75eec-250,0.25,0.93555556,5
3141,N-be75np-250,0.25,0.93555556,5
3142,N-t1d200,0.25,0.93555556,6
3143,N-t1d500,0.25,0.93555556,6
3144,N-t2d200,0.25,0.93555556,6
3145,N-be75eec-150,0.25,0.93555556,6
3146,N-be75eec-250,0.25,0.93555556,6
3147,N-be75np-250,0.25,0.93555556,6
3148,N-t1d200,0.25,0.93555556,7
3149,N-t1d500,0.25,0.93555556,7
3150,N-t2d200,0.25,0.93555556,7
3151,N-be75eec-150,0.25,0.93555556,7
3152,N-be75eec-250,0.25,0.93555556,7
3153,N-be75np-250,0.25,0.93555556,7
3154,N-t1d200,0.25,0.93555556,8
3155,N-t1d500,0.25,0.93555556,8
3156,N-t2d200,0.25,0.93555556,8
3157,N-be75eec-150,0.25,0.93555556,8
3158,N-be75eec-250,0.25,0.93555556,8
3159,N-be75np-250,0.25,0.93555556,8
3160,N-t1d200,0.25,0.93555556,9
3161,N-t1d500,0.25,0.93555556,9
3162,N-t2d200,0.25,0.93555556,9
3163,N-be75eec-150,0.25,0.93555556,9
3164,N-be75eec-250,0.25,0.93555556,9
3165,N-be75np-250,0.25,0.93555556,9
3166,N-t1d100,0.25,0.66333333,0
3167,N-t1d150,0.25,0.66333333,0
3168,N-t1d200,0.25,0.66333333,0
3169,N-t1d500,0.25,0.66333333,0
3170,N-t2d150,0.25,0.66333333,0
3171,N-t2d200,0.25,0.66333333,0
3172,N-p50-01,0.25,0.66333333,0
3173,N-p50-02,0.25,0.66333333,0
3174,N-be75eec-150,0.25,0.66333333,0
3175,N-be75np-150,0.25,0.66333333,0
3176,N-be75eec-250,0.25,0.66333333,0
3177,N-be75np-250,0.25,0.66333333,0
3178,N-atp111,0.25,0.66333333,0
3179,N-atp134,0.25,0.66333333,0
3180,tho30,0.25,0.66333333,0
3181,kra32,0.25,0.66333333,0
3182,nug30,0.25,0.66333333,0
3183,nug12,0.25,0.66333333,0
3184,rec05,0.25,0.66333333,0
3185,rec13,0.25,0.66333333,0
3186,rec19,0.25,0.66333333,0
3187,rec31,0.25,0.66333333,0
3188,N-t1d100,0.25,0.66333333,1
3189,N-t1d150,0.25,0.66333333,1
3190,N-t1d200,0.25,0.66333333,1
3191,N-t1d500,0.25,0.66333333,1
3192,N-t2d150,0.25,0.66333333,1
3193,N-t2d200,0.25,0.66333333,1
3194,N-p50-01,0.25,0.66333333,1
3195,N-p50-02,0.25,0.66333333,1
3196,N-be75eec-150,0.25,0.66333333,1
3197,N-be75np-150,0.25,0.66333333,1
3198,N-be75eec-250,0.25,0.66333333,1
